0,9,46,27,4,1,6,39
1,27,15,33,46,4,10,40,21,1,49,24,7
2,1,5
3,0,3
4,33,1,5,7
5,3,0,10
6,5,6,18,45,34,1,11
7,59,1,5
8,48,16,33,9,57,36,4,27,18,45,1,39,24,7
9,48,33,46,27,5,18,21,1,11,7
10,9,24,21,1,54
11,15,57,10,5,18,21,1
12,4,21,1,10
13,9,1
14,57,4,1,10,6
15,27,48,15,33,46,54,4,10,21,1,39,7
16,15,33,9,27,4,45,1,59,39
17,1,4
18,39,5,1,10,6
19,27,9,1,5,6
20,9,4,1,6
21,1,4
22,4,54,1,6
23,28,15,48,37,46,10,5,18,40,34,1,22,7
24,21,1,4
25,15,33,12,36,57,19,27,5,45,21,1,11,39,8
26,59,13,1,5
27,57,1,4
28,16,33,25,9,5,45,21,1,7
29,4,1,10,6
30,15,33,27,45,1,11,39,3,7
31,1,4
32,9,1,5,6
33,48,33,37,5,45,1,11,7
34,15,33,4,10,45,1,59,6
35,48,39,33,36,27,10,45,1,6,24,3
36,1,4
37,9,1,4
38,15,1,12,3
39,9,1,5
40,4,1,10,7
41,59,1,4
42,27,48,15,33,4,30,6,18,45,21,1,39,11,24
43,46,3,24,0,10
44,9,34,1,5,28
45,48,16,37,10,5,27,18,45,40,21,1,24,8,35
46,4,1,10
47,3,1,10,6
48,1,4
49,28,48,12,25,36,46,57,19,10,4,17,40,34,1,51,22,8
50,1,4
51,1,4
52,28,15,33,48,36,4,6,18,45,21,1,39,11,24
53,59,34,1,4
54,45,5,1,10,6
55,4
56,0,5
57,33,57,27,4,21,1,11,6
58,28,46,57,10,5,49,40,35,8,1
59,45,33,1,5,10
60,28,16,9,5,40,34,1,7
61,9,0,4
62,9,4,1,6
63,48,10,5,60,35,39,8,1
64,39,46,4,10,21,1,6,24
65,48,16,33,9,36,27,5,6,45,21,1,39
66,15,33,10,45,40,1,3,7
67,1,4
68,33,9,56,4,21,1,39,8
69,9,1,5
70,15,27,4,45,1,6,10,35
71,4
72,1,4
73,33,2,10,5,40,8
74,1,4
75,59,4,34,1,10
76,33,4,21,1,10
77,15,33,57,10,4,18,45,21,1,39,7
78,33,46,4,30,27,18,40,21,1,11,42,7
79,61,27,5,6,45,1,11
80,15,33,36,27,4,45,1,39,6,10
81,59,35,1,5,7
82,48,9,36,27,30,45,21,1,5
83,15,25,36,57,2,27,5,49,45,40,35,22,11,8
84,1,4
85,33,27,4,1,39,10
86,9,1,5,28
87,48,33,25,27,5,10,45,1,39,7
88,59,1,4
89,1,4
90,3
91,15,33,9,57,36,27,4,40,1
92,46,2,5,40,21,34,11,29,7
93,57,4,10,21,1,7
94,21,4,54
95,9,4,1,7
96,9,36,8,1,4
97,48,15,9,4,6,59,39,0
98,9,5,6,21,1,54
99,0,4
100,1,5,10
101,46,4,1,10,7
102,61,4,10,45,1,7,54
103,15,33,36,4,10,1
104,0,4
105,4,21,1,10
106,28,15,12,48,9,5,6,18,30,21,1
107,3,1,10
108,36,4,33,1,10
109,48,16,46,10,5,27,18,40,34,1,59,7
110,9,1
111,28,15,48,46,57,5,6,18,21,1,34,11,39
112,39,46,27,5,30,1,11,24,7
113,21,11,2,4,27
114,48,33,9,5,6,45,1,62
115,27,4,45,1,39,10,7
116,15,33,2,5,45,11,8
117,4,1,10,6
118,2,4
119,1,4
120,28,10,5,6,40,34,1
121,1,4
122,33,4,10,40,21,1,7
123,3,1,10,6
124,11,1,4
125,9,0,3
126,46,5,1,10,6
127,9,1,3
128,48,15,33,4,10,45,1,39,7
129,33,4,10,1,6,24
130,27,15,33,9,4,6,45,21,1,39
131,45,5,1,10,6
132,9,8,1,5,60
133,4,10,21,1,7,54
134,28,48,4,10,40,1,6
135,4,45,21,1,11,7
136,1,4
137,28,16,9,41,2,5,36,35,22,24,8
138,15,46,4,30,21,1,34,11,39,7
139,28,16,46,10,5,40,34,1,7
140,4,30
141,9,0,4
142,28,15,48,37,46,4,40,1,11,8,35
143,11,4,45,1,6
144,9,4,1,6
145,59,1,5,10
146,9,4,1,6
147,1,5
148,27,15,36,19,10,5,6,45,21,1,34,39
149,4,1,10,6
150,15,9,27,5,18,45,21,1,34,59,39
151,16,9,57,27,5,6,45,34,1
152,48,15,33,12,57,36,10,5,45,21,1,24,8
153,27,48,15,12,42,36,4,10,45,34,1,39,24,7
154,33,36,4,10,45,1,7
155,9,1,5,7
156,1,4
157,28,15,33,36,5,40,1,11,7
158,15,33,4,27,45,21,1,39,11,24,8
159,0,4
160,45,4,1,10,6
161,18,3,1,10
162,28,16,25,46,4,40,1,11,7
163,9,1,5,7
164,28,15,33,46,36,10,6,40,21,1
165,27,4,0,10
166,9,59,1,4
167,48,39,33,2,57,19,10,5,27,45,24,8
168,15,5,45,21,58,34,11,8,0
169,1,5
170,1,10
171,9,4,1,6
172,33,9,46,5,1,39,7
173,28,15,10,5,40,34,1,7
174,28,36,4,45,21,1,34,11,39,7
175,33,36,4,6,45,1,11,39
176,27,4,45,1,6,10
177,15,10,5,6,1,59
178,33,4,10,45,1,7
179,28,15,33,4,10,45,1,39,6
180,33,4,10,45,1,6
